filename,domain_tag,sha256,url
00001_pressbooks_84cb20336052.jpg,pressbooks,84cb20336052727f0a8b39dc37e6425c80d3b4030c48432e7d4da8c718364cfb,https://colostate.pressbooks.pub/app/uploads/sites/53/2022/07/Bambara_nut_unearthed.jpg
00002_rarepalmseed_9f814cf8cb7d.jpg,rarepalmseed,9f814cf8cb7d6c25cff6bae4647c13af315afee5d9ce8b7315d70e556f4a8ea4,https://www.rarepalmseeds.com/image/cache/data/v/vigna-subterranea_0_1_800x1600_38f67.jpg
00003_pressbooks_b988418559e2.jpg,pressbooks,b988418559e2e621a09784d5d392b1ea697d1d4d2b575cce319c7e6f1a4e2f41,https://colostate.pressbooks.pub/app/uploads/sites/53/2022/07/Vign_subteran_130426-35160_tdp.jpg
00004_pressbooks_55515d221763.jpg,pressbooks,55515d221763eadff79a79d506c1ba96194f5dc24bfc411a880fa8e7f7a2120c,https://colostate.pressbooks.pub/app/uploads/sites/53/2022/07/4635794538_1d60af4053_o-768x586.jpg
00005_newsbytesapp_c5d04b8ac355.jpg,newsbytesapp,c5d04b8ac355ac172dd99d1f3a9d902756f75bc6e440693309f816df926f926f,https://i.cdn.newsbytesapp.com/images/l97020250912110432.jpeg
00006_trueloveseed_2a46329e10f1.jpg,trueloveseed,2a46329e10f1db85208927f51d34733a02f6ef5a4b1b3373daf97ca731a14d1d,https://trueloveseeds.com/cdn/shop/products/speckledbambaragroundnuts_1024x1024.jpg?v=1571609434
00007_pressbooks_ee7f7feaa76c.jpg,pressbooks,ee7f7feaa76c236f09cd41263f70f640596f7b2f6f01d8b449d395343a68609f,https://colostate.pressbooks.pub/app/uploads/sites/53/2022/07/52844200552_54370483ad_k-e1698339243750.jpg
00008_feedipedia_4e659671e50c.jpg,feedipedia,4e659671e50c1e8c6cb3e1cb6fadc2d7567fc41a7eeb84db20f3cef7915dc2d0,https://www.feedipedia.org/sites/default/files/images/bambara_groundnut_seeds.jpg
00009_croptrust_f6c0197b2be5.jpg,croptrust,f6c0197b2be5d6806fff973e8a1cad62b4bfd75e8b40a43b35de17fbb2252c6c,https://www.croptrust.org/fileadmin/uploads/croptrust/Photos/Crops/Bambara_Groundnut.jpeg
00010_b4fn_b5d2b0bb3520.jpg,b4fn,b5d2b0bb35204cbb5a16d134ec485438b630eabe8edb94d94f9ae9e060eae440,http://www.b4fn.org/fileadmin/templates/b4fn.org/upload/species/Species_database/Vigna_Subterranea__Tonrulkens_.jpg
00011_wisc_7a171f6f9a15.jpg,wisc,7a171f6f9a151791da0a67af1180bc5600f95695f3683a49b9ec9f4ad18f1881,https://cropsandsoils.extension.wisc.edu/files/2023/09/Bambara-gnut.resized.jpg
00012_croptrust_ba717d1d64b7.jpg,croptrust,ba717d1d64b70cd42fe8d709ebf8ca807bd47c5af41d4069d5a7002fdc4f4271,https://cwr.croptrust.org/fileadmin/_processed_/a/2/csm_AdobeStock_187420341-bambarra_bade3d174c.jpg
00013_floratalk_461a1aa423c9.jpg,floratalk,461a1aa423c970fbb141c9186ad5fe2ed993b645d548426461692cd8c803963e,https://floratalk.com/wp-content/uploads/2024/10/FLORATALK-86.jpg
00014_feedipedia_3dd82c534f8f.jpg,feedipedia,3dd82c534f8fc8aa94822ba3f80897e86d7690b8a0bcd1457dfeb85dd6958fc3,https://www.feedipedia.org/sites/default/files/images/vigna_subterranea_seeds_db.jpg
00015_tumblr_1ec3c643db7f.jpg,tumblr,1ec3c643db7f4501958d1e5a80cb1687da6649b95ef49e34817cd49b0566f2d4,https://66.media.tumblr.com/219436a85908197f8955c5cc79c18632/tumblr_nvf3ogpxAZ1se7haqo1_1280.jpg
00016_feedipedia_1630e9ff685e.jpg,feedipedia,1630e9ff685ec6c555a6e0231c7ce8167c08b482d48b6983fd9b3f3b4d673afd,https://www.feedipedia.org/sites/default/files/images/vigna_subterranea_prota_bosch.jpg
00017_pressbooks_d467625a0742.jpg,pressbooks,d467625a0742bc9406a8bed56179218b1b23fa63aaa9a17531cb2d59e5d64316,https://colostate.pressbooks.pub/app/uploads/sites/53/2022/07/Bambara-groundnut-FAOSTAT.png
00018_mahcap_1d350bf4b2fe.jpg,mahcap,1d350bf4b2feaa7dc98c39128703275883957ded494c86c45b891dad5375ec88,https://mahcap.com/wp-content/uploads/2024/02/Bamabara-Groundnut-2048x1024.jpg
00019_greenbaskit_b06b8d3a160e.jpg,greenbaskit,b06b8d3a160e922693ffdc7bdae1585614dcb508e048e0c842a2185ff63c43ee,https://greenbaskit.com/wp-content/uploads/2022/04/b5.jpg
00020_co_8935736081f4.jpg,co,8935736081f42cd70ceeb40fa01f9b35985454e007045aaba6be9e66297ae9be,http://southafrica.co.za/images/1-bambara-nut-plant-bio-innovation-zimbabwe-2-500x747.jpg
00021_farmersrevie_34fba75cd8c5.jpg,farmersrevie,34fba75cd8c540ef74ec57f0e8b2064850ed16b855bfc712d5a346f0d8f0877c,https://farmersreviewafrica.com/wp-content/uploads/2025/11/Bambara-nuts.png
00022_specialtypro_23a048deb459.jpg,specialtypro,23a048deb459133cfbe2fb694f3cf0723f325690e6e4020bd1bb50d402d21cf6,http://specialtyproduce.com/sppics/13137.png
00023_bigcommerce_799821de0d4e.jpg,bigcommerce,799821de0d4ec845629e9d2bebed6b6c37e7b24b5d199479dc1a6a8b8b836fdb,https://cdn11.bigcommerce.com/s-5mvrqhbm/images/stencil/1280w/products/5160/197982/Vigna-subterranea-s__39938.1668479855.jpg?c=2
