filename,domain_tag,sha256,url
00001_gardenia_8c99194b2833.jpg,gardenia,8c99194b2833f4edced8077ccbbb1929963f6bed989e6def8a19953eef0c6a3c,https://www.gardenia.net/storage/app/public/uploads/images/MIjQKKnIl4fmX1CxsHyStGBxZlPphWcwVwpFtwpv.webp
00002_anniesheirlo_c79aa12f1d18.jpg,anniesheirlo,c79aa12f1d182eca5fd39a093f6c75e6ffb78d76bcf6fb6ba98758cc9a161153,https://anniesheirloomseeds.com/cdn/shop/files/Organic-Garbanzo-Bean__08383.1673301548.1280.1280.jpg?v=1747927328
00003_gardenerspat_39c2dcb24efc.jpg,gardenerspat,39c2dcb24efcca31e0ce49ff13b28c08cf8849af1f8b2bbb6f3f780b30249423,https://gardenerspath.com/wp-content/uploads/2025/03/How-to-Grow-Chickpeas-Feature.jpg
00004_feedipedia_b174b573a489.jpg,feedipedia,b174b573a48988e65db720b3829737114cea94e55cb09e4d8788de395ad77c6c,https://www.feedipedia.org/sites/default/files/images/chickpea_seeds.jpg
00005_gardenerspat_9da66c0965cb.jpg,gardenerspat,9da66c0965cbfca01f06f22e7a6107ac6df1889e1781f2e02f5be8230f25f0ba,https://gardenerspath.com/wp-content/uploads/2025/03/Chickpeas-aka-Garbanzo-Beans.jpg
00006_feedipedia_c3a4879e4b67.jpg,feedipedia,c3a4879e4b67db64939509a35e53c701ce8673f09c12b05adab6da987103e773,http://www.feedipedia.org/sites/default/files/images/chickpea_pods_02.jpg
00007_jaymegarden_cccc51c8f738.jpg,jaymegarden,cccc51c8f738011268f8bd740e5c31a49c844d5ff74c36e85a14ea9878d40248,http://jaymegarden.com/cdn/shop/files/s-l1600_b20eb81d-f0f4-4f16-a2c4-0e4264a4e74f.webp?v=1750845103
00008_seedvilleusa_ac25fac7eed3.jpg,seedvilleusa,ac25fac7eed322a64e6978a7aa924c22e9bdd2e041cf73bb3f8860f543c61787,https://seedvilleusa.com/cdn/shop/products/il_fullxfull.4583796293_7i2s.jpg?v=1674492602&width=1946
00009_mygardenlife_ae30b292e954.jpg,mygardenlife,ae30b292e954e522fb0644db1e72c6a3a99acb0debda7fc0f315c942af6dbcd9,https://mygardenlife.com/wp-content/uploads/2022/12/Cicer-arietinum-Chick-pea-plant.jpg
00010_leafyplace_24a1212dbd26.jpg,leafyplace,24a1212dbd26a09258380835264cf3237c3090e5e7bf35f9952ea6cc196b61b6,https://leafyplace.com/wp-content/uploads/2024/02/Cicer-arietinum.jpg
