filename,domain_tag,sha256,url
00001_wp_86fbfa125e14.jpg,wp,86fbfa125e14b2206400c1a1dd3afc7d06cff14d6521c2e0ff18c6ac6eaee326,"https://i0.wp.com/www.onlineflowergarden.com/wp-content/uploads/img_0509.jpg?resize=620,827&ssl=1"
00002_gardenia_d4dbd530a9c1.jpg,gardenia,d4dbd530a9c1ece4f474ac2411ec6dce7065e9ea3b449f5c88b4bae45036c7cd,https://www.gardenia.net/wp-content/uploads/2023/05/vicia-faba-fava-beans-780x520.webp
00002_gardenia_a276b4f1e670.jpg,gardenia,a276b4f1e670b9427c5b8e907935eea3e502bbbbd8d14ee30a65dda3cbd3f68a,https://www.gardenia.net/wp-content/uploads/2023/04/uvxwdQuZ33deXRk0XomN0unJULtoyZgMfvcnx3hu-780x520.webp
00003_pressbooks_4375361be6b4.jpg,pressbooks,4375361be6b487b9f696611782b7b89ebd9a4cf0f91a4a5602543ee9a6229a63,https://colostate.pressbooks.pub/app/uploads/sites/53/2023/10/IMG_3894-scaled.jpg
00004_feedipedia_221a853da30d.jpg,feedipedia,221a853da30dfc4a7fe4c2acdfde16a1cb23ab42a8a5355a43e80e265725e562,https://www.feedipedia.org/sites/default/files/images/vicia_faba_pods_02.jpg
00005_pressbooks_03812208a13f.jpg,pressbooks,03812208a13f5d810d6f275ee28b68ec333a5e464994c03fdd63687621653730,https://colostate.pressbooks.pub/app/uploads/sites/53/2023/10/Vicia_faba_Santa_Coloma_de_Farners.jpg
00006_onlineflower_a2e90f8f30bc.jpg,onlineflower,a2e90f8f30bca5d147cfab9f43ba78caa1f35306c04fb95a6825655becf7e2df,https://www.onlineflowergarden.com/wp-content/uploads/img_0507-1024x768.jpg
00007_magicgardens_0d25449db1b5.jpg,magicgardens,0d25449db1b5b27a9f938284d3adecba6a8d6481c8530cca5a25cea0046bfd05,https://www.magicgardenseeds.com/media/image/product/1270/lg/puffbohne-dicke-bohne-hangdown-gruenkernig-vicia-faba-samen~4.jpg
00008_amazonaws_a964e192f3cc.jpg,amazonaws,a964e192f3cccc7d2632d15a3eefd8db339a305955d3192f6168d01b2c8207d7,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_seeds_Ane_BQ5D3rGhUgJO.jpe
00009_feedipedia_95097841cf1e.jpg,feedipedia,95097841cf1e0cdb474212072c938e60605204ff5672cf6e58e18f903e38e49f,https://www.feedipedia.org/sites/default/files/images/vicia_faba_seeds_01.jpg
00010_amazonaws_7ed92b47de97.jpg,amazonaws,7ed92b47de97312d33a3850a7303af4781d95419f0112ae879512d5b00083875,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_Honeyhuyu_LT1TBzflfDFD.jpeg
00011_onlineflower_3c325b2a41c0.jpg,onlineflower,3c325b2a41c08d11ac0e3d7462bc237885be2998a3231e49553fd7bdba9b9a40,https://www.onlineflowergarden.com/wp-content/uploads/img_0508-768x1024.jpg
00012_amazonaws_0ee8cfa86ba2.jpg,amazonaws,0ee8cfa86ba22cb58c14d88f095d02ed35ebead31047694f3c03516aa4d3620a,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_Flower_Mu_N3hS2pPOXl0i.jpe
00013_amazonaws_0ab6f520290c.jpg,amazonaws,0ab6f520290c6b2e67b6d749f0166a01a4545e1a896fb1cc0565ff7eede3639a,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_Faba_Assianir__TbOOewRYE2VL.jpeg
00014_amazonaws_f8ad215ddbd8.jpg,amazonaws,f8ad215ddbd864ee7e3933471baf6ddac472b4d504fd185768dff663e39cd60f,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_Vinayaraj_k7nAff3xAbeX.jpeg
00015_gardenia_d4dbd530a9c1.jpg,gardenia,d4dbd530a9c1ece4f474ac2411ec6dce7065e9ea3b449f5c88b4bae45036c7cd,https://www.gardenia.net/wp-content/uploads/2023/05/vicia-faba-fava-beans-780x520.webp
00016_pressbooks_4375361be6b4.jpg,pressbooks,4375361be6b487b9f696611782b7b89ebd9a4cf0f91a4a5602543ee9a6229a63,https://colostate.pressbooks.pub/app/uploads/sites/53/2023/10/IMG_3894-scaled.jpg
00017_wp_86fbfa125e14.jpg,wp,86fbfa125e14b2206400c1a1dd3afc7d06cff14d6521c2e0ff18c6ac6eaee326,"https://i0.wp.com/www.onlineflowergarden.com/wp-content/uploads/img_0509.jpg?resize=620,827&ssl=1"
00018_gardenia_a276b4f1e670.jpg,gardenia,a276b4f1e670b9427c5b8e907935eea3e502bbbbd8d14ee30a65dda3cbd3f68a,https://www.gardenia.net/wp-content/uploads/2023/04/uvxwdQuZ33deXRk0XomN0unJULtoyZgMfvcnx3hu-780x520.webp
00019_onlineflower_a2e90f8f30bc.jpg,onlineflower,a2e90f8f30bca5d147cfab9f43ba78caa1f35306c04fb95a6825655becf7e2df,https://www.onlineflowergarden.com/wp-content/uploads/img_0507-1024x768.jpg
00020_pressbooks_03812208a13f.jpg,pressbooks,03812208a13f5d810d6f275ee28b68ec333a5e464994c03fdd63687621653730,https://colostate.pressbooks.pub/app/uploads/sites/53/2023/10/Vicia_faba_Santa_Coloma_de_Farners.jpg
00021_feedipedia_95097841cf1e.jpg,feedipedia,95097841cf1e0cdb474212072c938e60605204ff5672cf6e58e18f903e38e49f,https://www.feedipedia.org/sites/default/files/images/vicia_faba_seeds_01.jpg
00022_amazonaws_a964e192f3cc.jpg,amazonaws,a964e192f3cccc7d2632d15a3eefd8db339a305955d3192f6168d01b2c8207d7,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_seeds_Ane_BQ5D3rGhUgJO.jpe
00023_feedipedia_221a853da30d.jpg,feedipedia,221a853da30dfc4a7fe4c2acdfde16a1cb23ab42a8a5355a43e80e265725e562,https://www.feedipedia.org/sites/default/files/images/vicia_faba_pods_02.jpg
00024_magicgardens_0d25449db1b5.jpg,magicgardens,0d25449db1b5b27a9f938284d3adecba6a8d6481c8530cca5a25cea0046bfd05,https://www.magicgardenseeds.com/media/image/product/1270/lg/puffbohne-dicke-bohne-hangdown-gruenkernig-vicia-faba-samen~4.jpg
00025_onlineflower_3c325b2a41c0.jpg,onlineflower,3c325b2a41c08d11ac0e3d7462bc237885be2998a3231e49553fd7bdba9b9a40,https://www.onlineflowergarden.com/wp-content/uploads/img_0508-768x1024.jpg
00026_amazonaws_0ab6f520290c.jpg,amazonaws,0ab6f520290c6b2e67b6d749f0166a01a4545e1a896fb1cc0565ff7eede3639a,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_Faba_Assianir__TbOOewRYE2VL.jpeg
00027_amazonaws_0ee8cfa86ba2.jpg,amazonaws,0ee8cfa86ba22cb58c14d88f095d02ed35ebead31047694f3c03516aa4d3620a,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_Flower_Mu_N3hS2pPOXl0i.jpe
00028_amazonaws_7ed92b47de97.jpg,amazonaws,7ed92b47de97312d33a3850a7303af4781d95419f0112ae879512d5b00083875,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_Honeyhuyu_LT1TBzflfDFD.jpeg
00029_amazonaws_f8ad215ddbd8.jpg,amazonaws,f8ad215ddbd864ee7e3933471baf6ddac472b4d504fd185768dff663e39cd60f,https://s3.amazonaws.com/eit-planttoolbox-prod/media/images/Vicia_faba_Vinayaraj_k7nAff3xAbeX.jpeg
00030_pressbooks_4375361be6b4.jpg,pressbooks,4375361be6b487b9f696611782b7b89ebd9a4cf0f91a4a5602543ee9a6229a63,https://colostate.pressbooks.pub/app/uploads/sites/53/2023/10/IMG_3894-scaled.jpg
00031_wp_86fbfa125e14.jpg,wp,86fbfa125e14b2206400c1a1dd3afc7d06cff14d6521c2e0ff18c6ac6eaee326,"https://i0.wp.com/www.onlineflowergarden.com/wp-content/uploads/img_0509.jpg?resize=620,827&ssl=1"
